Sample in Buffer,Sample in Window,TRIGGER,data/wr_en_fifo4,data/data_fifo4_in[3:0],data/rd_en_fifo4,data/data_fifo4_out[3:0],data/state34[3:0],data/next_state34[3:0],data/fifo34_start,data/cnt34[13:0],data/trigger,data/rd_en_ttt,data/ttt_out[63:0],data/pre_start,data/data_cnt[12:0],data/cnt_ch[3:0],data/adc_A_rd_fifo3,data/adc_A_data_cnt_fifo3[12:0],data/data_cnt_tem[12:0],data/sd_wr_start,data/event_cnt[63:0],data/full2F,data/led[3:0],data/ttt[63:0],data/ttt_cnt[4:0],data/rd_en_fifo5,data/data_length_fifo5[15:0],data/data_fifo5_out[3:0],data/rd_rst_busy,data/wr_rst_busy,data/full5,data/empty5
7047,7047,0,1,b,0,8,4,4,1,00cf,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb62e0,1f,0,9236,3,0,0,0,0
7048,7048,0,1,7,0,8,4,4,1,00d0,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb62e8,1f,0,9237,3,0,0,0,0
7049,7049,0,1,d,0,8,4,4,1,00d1,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb62f0,1f,0,9238,3,0,0,0,0
7050,7050,0,1,9,0,8,4,4,1,00d2,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb62f8,1f,0,9239,3,0,0,0,0
7051,7051,0,1,7,0,8,4,4,1,00d3,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6300,1f,0,9240,3,0,0,0,0
7052,7052,0,1,d,0,8,4,4,1,00d4,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6308,1f,0,9241,3,0,0,0,0
7053,7053,0,1,a,0,8,4,4,1,00d5,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6310,1f,0,9242,3,0,0,0,0
7054,7054,0,1,7,0,8,4,4,1,00d6,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6318,1f,0,9243,3,0,0,0,0
7055,7055,0,1,d,0,8,4,4,1,00d7,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6320,1f,0,9244,3,0,0,0,0
7056,7056,0,1,a,0,8,4,4,1,00d8,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6328,1f,0,9245,3,0,0,0,0
7057,7057,0,1,7,0,8,4,4,1,00d9,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6330,1f,0,9246,3,0,0,0,0
7058,7058,0,1,d,0,8,4,4,1,00da,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6338,1f,0,9247,3,0,0,0,0
7059,7059,0,1,a,0,8,4,4,1,00db,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6340,1f,0,9248,3,0,0,0,0
7060,7060,0,1,7,0,8,4,4,1,00dc,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6348,1f,0,9249,3,0,0,0,0
7061,7061,0,1,d,0,8,4,4,1,00dd,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6350,1f,0,9250,3,0,0,0,0
7062,7062,0,1,b,0,8,4,4,1,00de,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6358,1f,0,9251,3,0,0,0,0
7063,7063,0,1,7,0,8,4,4,1,00df,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6360,1f,0,9252,3,0,0,0,0
7064,7064,0,1,d,0,8,4,4,1,00e0,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6368,1f,0,9253,3,0,0,0,0
7065,7065,0,1,a,0,8,4,4,1,00e1,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6370,1f,0,9254,3,0,0,0,0
7066,7066,0,1,7,0,8,4,4,1,00e2,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6378,1f,0,9255,3,0,0,0,0
7067,7067,0,1,d,0,8,4,4,1,00e3,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6380,1f,0,9256,3,0,0,0,0
7068,7068,0,1,b,0,8,4,4,1,00e4,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6388,1f,0,9257,3,0,0,0,0
7069,7069,0,1,7,0,8,4,4,1,00e5,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6390,1f,0,9258,3,0,0,0,0
7070,7070,0,1,d,0,8,4,4,1,00e6,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6398,1f,0,9259,3,0,0,0,0
7071,7071,0,1,c,0,8,4,4,1,00e7,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63a0,1f,0,9260,3,0,0,0,0
7072,7072,0,1,7,0,8,4,4,1,00e8,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63a8,1f,0,9261,3,0,0,0,0
7073,7073,0,1,d,0,8,4,4,1,00e9,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63b0,1f,0,9262,3,0,0,0,0
7074,7074,0,1,b,0,8,4,4,1,00ea,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63b8,1f,0,9263,3,0,0,0,0
7075,7075,0,1,7,0,8,4,4,1,00eb,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63c0,1f,0,9264,3,0,0,0,0
7076,7076,0,1,d,0,8,4,4,1,00ec,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63c8,1f,0,9265,3,0,0,0,0
7077,7077,0,1,c,0,8,4,4,1,00ed,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63d0,1f,0,9266,3,0,0,0,0
7078,7078,0,1,7,0,8,4,4,1,00ee,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63d8,1f,0,9267,3,0,0,0,0
7079,7079,0,1,d,0,8,4,4,1,00ef,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63e0,1f,0,9268,3,0,0,0,0
7080,7080,0,1,b,0,8,4,4,1,00f0,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63e8,1f,0,9269,3,0,0,0,0
7081,7081,0,1,7,0,8,4,4,1,00f1,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63f0,1f,0,9270,3,0,0,0,0
7082,7082,0,1,d,0,8,4,4,1,00f2,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb63f8,1f,0,9271,3,0,0,0,0
7083,7083,0,1,c,0,8,4,4,1,00f3,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6400,1f,0,9272,3,0,0,0,0
7084,7084,0,1,7,0,8,4,4,1,00f4,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6408,1f,0,9273,3,0,0,0,0
7085,7085,0,1,d,0,8,4,4,1,00f5,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6410,1f,0,9274,3,0,0,0,0
7086,7086,0,1,b,0,8,4,4,1,00f6,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6418,1f,0,9275,3,0,0,0,0
7087,7087,0,1,7,0,8,4,4,1,00f7,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6420,1f,0,9276,3,0,0,0,0
7088,7088,0,1,d,0,8,4,4,1,00f8,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6428,1f,0,9277,3,0,0,0,0
7089,7089,0,1,c,0,8,4,4,1,00f9,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6430,1f,0,9278,3,0,0,0,0
7090,7090,0,1,7,0,8,4,4,1,00fa,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6438,1f,0,9279,3,0,0,0,0
7091,7091,0,1,d,0,8,4,4,1,00fb,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6440,1f,0,9280,3,0,0,0,0
7092,7092,0,1,b,0,8,4,4,1,00fc,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6448,1f,0,9281,3,0,0,0,0
7093,7093,0,1,7,0,8,4,4,1,00fd,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6450,1f,0,9282,3,0,0,0,0
7094,7094,0,1,d,0,8,4,4,1,00fe,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6458,1f,0,9283,3,0,0,0,0
7095,7095,0,1,a,0,8,4,4,1,00ff,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6460,1f,0,9284,3,0,0,0,0
7096,7096,0,1,7,0,8,4,4,1,0100,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6468,1f,0,9285,3,0,0,0,0
7097,7097,0,1,d,0,8,4,4,1,0101,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6470,1f,0,9286,3,0,0,0,0
7098,7098,0,1,9,0,8,4,4,1,0102,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6478,1f,0,9287,3,0,0,0,0
7099,7099,0,1,7,0,8,4,4,1,0103,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6480,1f,0,9288,3,0,0,0,0
7100,7100,0,1,d,0,8,4,4,1,0104,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6488,1f,0,9289,3,0,0,0,0
7101,7101,0,1,9,0,8,4,4,1,0105,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6490,1f,0,9290,3,0,0,0,0
7102,7102,0,1,7,0,8,4,4,1,0106,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6498,1f,0,9291,3,0,0,0,0
7103,7103,0,1,d,0,8,4,4,1,0107,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64a0,1f,0,9292,3,0,0,0,0
7104,7104,0,1,9,0,8,4,4,1,0108,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64a8,1f,0,9293,3,0,0,0,0
7105,7105,0,1,7,0,8,4,4,1,0109,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64b0,1f,0,9294,3,0,0,0,0
7106,7106,0,1,d,0,8,4,4,1,010a,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64b8,1f,0,9295,3,0,0,0,0
7107,7107,0,1,8,0,8,4,4,1,010b,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64c0,1f,0,9296,3,0,0,0,0
7108,7108,0,1,7,0,8,4,4,1,010c,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64c8,1f,0,9297,3,0,0,0,0
7109,7109,0,1,d,0,8,4,4,1,010d,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64d0,1f,0,9298,3,0,0,0,0
7110,7110,0,1,6,0,8,4,4,1,010e,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64d8,1f,0,9299,3,0,0,0,0
7111,7111,0,1,7,0,8,4,4,1,010f,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64e0,1f,0,9300,3,0,0,0,0
7112,7112,0,1,d,0,8,4,4,1,0110,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64e8,1f,0,9301,3,0,0,0,0
7113,7113,0,1,5,0,8,4,4,1,0111,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64f0,1f,0,9302,3,0,0,0,0
7114,7114,0,1,7,0,8,4,4,1,0112,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb64f8,1f,0,9303,3,0,0,0,0
7115,7115,0,1,d,0,8,4,4,1,0113,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6500,1f,0,9304,3,0,0,0,0
7116,7116,0,1,a,0,8,4,4,1,0114,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6508,1f,0,9305,3,0,0,0,0
7117,7117,0,1,7,0,8,4,4,1,0115,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6510,1f,0,9306,3,0,0,0,0
7118,7118,0,1,d,0,8,4,4,1,0116,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6518,1f,0,9307,3,0,0,0,0
7119,7119,0,1,8,0,8,4,4,1,0117,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6520,1f,0,9308,3,0,0,0,0
7120,7120,0,1,7,0,8,4,4,1,0118,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6528,1f,0,9309,3,0,0,0,0
7121,7121,0,1,d,0,8,4,4,1,0119,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6530,1f,0,9310,3,0,0,0,0
7122,7122,0,1,a,0,8,4,4,1,011a,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6538,1f,0,9311,3,0,0,0,0
7123,7123,0,1,7,0,8,4,4,1,011b,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6540,1f,0,9312,3,0,0,0,0
7124,7124,0,1,d,0,8,4,4,1,011c,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6548,1f,0,9313,3,0,0,0,0
7125,7125,0,1,9,0,8,4,4,1,011d,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6550,1f,0,9314,3,0,0,0,0
7126,7126,0,1,7,0,8,4,4,1,011e,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6558,1f,0,9315,3,0,0,0,0
7127,7127,0,1,d,0,8,4,4,1,011f,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6560,1f,0,9316,3,0,0,0,0
7128,7128,0,1,a,0,8,4,4,1,0120,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6568,1f,0,9317,3,0,0,0,0
7129,7129,0,1,7,0,8,4,4,1,0121,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6570,1f,0,9318,3,0,0,0,0
7130,7130,0,1,d,0,8,4,4,1,0122,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6578,1f,0,9319,3,0,0,0,0
7131,7131,0,1,a,0,8,4,4,1,0123,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6580,1f,0,9320,3,0,0,0,0
7132,7132,0,1,7,1,8,4,4,1,0124,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6588,1f,0,9321,3,0,0,0,0
7133,7133,0,1,d,0,8,4,4,1,0125,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6590,1f,0,9322,3,0,0,0,0
7134,7134,0,1,a,0,5,4,4,1,0126,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6598,1f,0,9323,3,0,0,0,0
7135,7135,0,1,7,0,5,4,4,1,0127,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65a0,1f,0,9324,3,0,0,0,0
7136,7136,0,1,d,0,5,4,4,1,0128,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65a8,1f,0,9325,3,0,0,0,0
7137,7137,0,1,a,0,5,4,4,1,0129,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65b0,1f,0,9326,3,0,0,0,0
7138,7138,0,1,7,0,5,4,4,1,012a,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65b8,1f,0,9327,3,0,0,0,0
7139,7139,0,1,d,0,5,4,4,1,012b,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65c0,1f,0,9328,3,0,0,0,0
7140,7140,0,1,a,0,5,4,4,1,012c,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65c8,1f,0,9329,3,0,0,0,0
7141,7141,0,1,7,0,5,4,4,1,012d,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65d0,1f,0,9330,3,0,0,0,0
7142,7142,0,1,d,0,5,4,4,1,012e,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65d8,1f,0,9331,3,0,0,0,0
7143,7143,0,1,9,0,5,4,4,1,012f,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65e0,1f,0,9332,3,0,0,0,0
7144,7144,0,1,7,0,5,4,4,1,0130,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65e8,1f,0,9333,3,0,0,0,0
7145,7145,0,1,d,0,5,4,4,1,0131,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65f0,1f,0,9334,3,0,0,0,0
7146,7146,0,1,b,0,5,4,4,1,0132,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb65f8,1f,0,9335,3,0,0,0,0
7147,7147,0,1,7,0,5,4,4,1,0133,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6600,1f,0,9336,3,0,0,0,0
7148,7148,0,1,d,0,5,4,4,1,0134,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6608,1f,0,9337,3,0,0,0,0
7149,7149,0,1,a,0,5,4,4,1,0135,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6610,1f,0,9338,3,0,0,0,0
7150,7150,0,1,7,0,5,4,4,1,0136,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6618,1f,0,9339,3,0,0,0,0
7151,7151,0,1,d,0,5,4,4,1,0137,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6620,1f,0,9340,3,0,0,0,0
7152,7152,0,1,a,0,5,4,4,1,0138,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6628,1f,0,9341,3,0,0,0,0
7153,7153,0,1,7,0,5,4,4,1,0139,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6630,1f,0,9342,3,0,0,0,0
7154,7154,0,1,d,0,5,4,4,1,013a,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6638,1f,0,9343,3,0,0,0,0
7155,7155,0,1,a,0,5,4,4,1,013b,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6640,1f,0,9344,3,0,0,0,0
7156,7156,0,1,7,0,5,4,4,1,013c,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6648,1f,0,9345,3,0,0,0,0
7157,7157,0,1,d,0,5,4,4,1,013d,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6650,1f,0,9346,3,0,0,0,0
7158,7158,0,1,b,0,5,4,4,1,013e,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6658,1f,0,9347,3,0,0,0,0
7159,7159,0,1,7,0,5,4,4,1,013f,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6660,1f,0,9348,3,0,0,0,0
7160,7160,0,1,d,0,5,4,4,1,0140,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6668,1f,0,9349,3,0,0,0,0
7161,7161,0,1,a,0,5,4,4,1,0141,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6670,1f,0,9350,3,0,0,0,0
7162,7162,0,1,7,0,5,4,4,1,0142,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6678,1f,0,9351,3,0,0,0,0
7163,7163,0,1,d,0,5,4,4,1,0143,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6680,1f,0,9352,3,0,0,0,0
7164,7164,0,1,b,0,5,4,4,1,0144,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6688,1f,0,9353,3,0,0,0,0
7165,7165,0,1,7,0,5,4,4,1,0145,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6690,1f,0,9354,3,0,0,0,0
7166,7166,0,1,d,0,5,4,4,1,0146,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6698,1f,0,9355,3,0,0,0,0
7167,7167,0,1,b,0,5,4,4,1,0147,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66a0,1f,0,9356,3,0,0,0,0
7168,7168,0,1,7,0,5,4,4,1,0148,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66a8,1f,0,9357,3,0,0,0,0
7169,7169,0,1,d,0,5,4,4,1,0149,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66b0,1f,0,9358,3,0,0,0,0
7170,7170,0,1,b,0,5,4,4,1,014a,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66b8,1f,0,9359,3,0,0,0,0
7171,7171,0,1,7,0,5,4,4,1,014b,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66c0,1f,0,9360,3,0,0,0,0
7172,7172,0,1,d,0,5,4,4,1,014c,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66c8,1f,0,9361,3,0,0,0,0
7173,7173,0,1,b,0,5,4,4,1,014d,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66d0,1f,0,9362,3,0,0,0,0
7174,7174,0,1,7,0,5,4,4,1,014e,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66d8,1f,0,9363,3,0,0,0,0
7175,7175,0,1,d,0,5,4,4,1,014f,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66e0,1f,0,9364,3,0,0,0,0
7176,7176,0,1,a,0,5,4,4,1,0150,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66e8,1f,0,9365,3,0,0,0,0
7177,7177,0,1,7,0,5,4,4,1,0151,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66f0,1f,0,9366,3,0,0,0,0
7178,7178,0,1,d,0,5,4,4,1,0152,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb66f8,1f,0,9367,3,0,0,0,0
7179,7179,0,1,b,0,5,4,4,1,0153,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6700,1f,0,9368,3,0,0,0,0
7180,7180,0,1,7,0,5,4,4,1,0154,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6708,1f,0,9369,3,0,0,0,0
7181,7181,0,1,d,0,5,4,4,1,0155,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6710,1f,0,9370,3,0,0,0,0
7182,7182,0,1,a,0,5,4,4,1,0156,0,0,000002a738519fc8,0,01bb,6,0,0000,01ba,0,0000000000003b2d,0,0,000002a8f5bb6718,1f,0,9371,3,0,0,0,0
